Lead_Leg_GRF_mag_max_1_1,Lead_Leg_GRF_max_2_1,Lead_Leg_GRF_min_3_1,Lead_Leg_GRF_mag_Midpoint_FS_Release_4_1,Lead_Leg_GRF@Midpoint_FS_Release_5_1,Lead_Leg_GRF@Midpoint_FS_Release_6_1,Lead_Leg_GRF_Mag@Max_Shoulder_Rot_7_1,Lead_Leg_GRF@Max_Shoulder_Rot_8_1,Lead_Leg_GRF@Max_Shoulder_Rot_9_1,Trunk_COG@Footstrike_10_1,Trunk_COG@Release_11_1,Trunk_COG_Translation_12_1,Trunk_COG@Footstrike_13_1,Trunk_COG@Release_14_1,Trunk_COG_Translation_15_1,HEIGHT_16_1,MASS_17_1
1.4423,1.7592,0.3168,1.778,86.6357,2.5299,2.1552,-1.4858,2.1353,0.4519,0.4546,0.0027,1.4111,1.7414,0.3303,1.778,86.6357
2.494,2.1579,-1.3919,2.128,0.4659,0.4769,0.011,1.4387,1.7559,0.3172,1.778,86.6357,2.4093,2.206,-1.0133,2.1129,0.4182
0.4115,-0.0067,1.5785,1.9862,0.4078,1.8796,104.326,2.4685,2.2528,-1.0026,2.2182,0.3954,0.3969,0.0014,1.5448,1.9773,0.4325
1.8796,104.326,2.4187,2.232,-1.024,2.1038,0.4306,0.4236,-0.007,1.5585,1.9659,0.4073,1.8796,104.326,2.6096,2.408,-1.1395
2.3559,0.3845,0.3867,0.0022,1.5708,1.9672,0.3964,1.8796,104.326,2.5571,2.5043,-1.1794,2.4263,0.4078,0.4106,0.0028,1.5387
1.9169,0.3782,1.8796,104.326,2.4852,2.4241,-1.1642,2.1327,0.3937,0.3941,0.0004,1.5525,1.9306,0.3781,1.8796,104.326,2.3743
2.3093,-0.9382,2.1784,0.4681,0.4641,-0.004,1.5101,1.9296,0.4195,1.8796,104.326,2.5976,2.3377,-1.1332,2.3517,0.3969,0.3959
-0.001,1.6168,2.0204,0.4036,1.8796,104.326,2.4093,2.206,-1.0133,2.1129,0.4182,0.4115,-0.0067,1.5785,1.9862,0.4078,1.8796
104.326,2.4685,2.2528,-1.0026,2.2182,0.3954,0.3969,0.0014,1.5448,1.9773,0.4325,1.8796,104.326,2.4187,2.232,-1.024,2.1038
0.4306,0.4236,-0.007,1.5585,1.9659,0.4073,1.8796,104.326,2.6096,2.408,-1.1395,2.3559,0.3845,0.3867,0.0022,1.5708,1.9672
0.3964,1.8796,104.326,2.5571,2.5043,-1.1794,2.4263,0.4078,0.4106,0.0028,1.5387,1.9169,0.3782,1.8796,104.326,2.4852,2.4241
-1.1642,2.1327,0.3937,0.3941,0.0004,1.5525,1.9306,0.3781,1.8796,104.326,2.3743,2.3093,-0.9382,2.1784,0.4681,0.4641,-0.004
1.5101,1.9296,0.4195,1.8796,104.326,2.5976,2.3377,-1.1332,2.3517,0.3969,0.3959,-0.001,1.6168,2.0204,0.4036,1.8796,104.326
1.9652,1.7369,-0.9588,1.778,88.4501,2.9486,2.6634,-1.4965,1.778,88.4501,1.9386,1.7256,-1.0754,1.778,88.4501,2.5775,2.205
-1.472,1.778,88.4501,2.6667,2.4251,-1.3647,1.778,88.4501,2.524,2.3341,-1.2853,1.778,88.4501,3.1191,2.7672,-1.493,1.778
88.4501,2.8955,2.627,-1.5109,1.778,88.4501,1.9652,1.7369,-0.9588,1.778,88.4501,2.9486,2.6634,-1.4965,1.778,88.4501,1.9386
1.7256,-1.0754,1.778,88.4501,2.5775,2.205,-1.472,1.778,88.4501,2.6667,2.4251,-1.3647,1.778,88.4501,2.524,2.3341,-1.2853
1.778,88.4501,3.1191,2.7672,-1.493,1.778,88.4501,2.8955,2.627,-1.5109,1.778,88.4501,1.9827,1.9324,-0.9326,1.6906,0.2598
0.1927,-0.0672,1.3809,1.773,0.3921,1.8796,88.4501,1.8832,1.6892,-0.8644,1.6658,0.2515,0.1872,-0.0642,1.39,1.7688,0.3789
1.8796,88.4501,1.8569,1.6501,-0.8536,1.6272,0.2629,0.2174,-0.0456,1.3954,1.7742,0.3788,1.8796,88.4501,1.9354,1.7018,-0.9649
1.7377,0.2691,0.2131,-0.056,1.3889,1.7713,0.3824,1.8796,88.4501,1.8665,1.6458,-0.8726,1.6323,0.3179,0.29,-0.0279,1.364
1.7509,0.3869,1.8796,88.4501,1.9485,1.7175,-0.937,1.682,0.3137,0.2694,-0.0443,1.3727,1.7405,0.3678,1.8796,88.4501,1.9827
1.9324,-0.9326,1.6906,0.2598,0.1927,-0.0672,1.3809,1.773,0.3921,1.8796,88.4501,1.8832,1.6892,-0.8644,1.6658,0.2515,0.1872
-0.0642,1.39,1.7688,0.3789,1.8796,88.4501,1.8569,1.6501,-0.8536,1.6272,0.2629,0.2174,-0.0456,1.3954,1.7742,0.3788,1.8796
88.4501,1.9354,1.7018,-0.9649,1.7377,0.2691,0.2131,-0.056,1.3889,1.7713,0.3824,1.8796,88.4501,1.8665,1.6458,-0.8726,1.6323
0.3179,0.29,-0.0279,1.364,1.7509,0.3869,1.8796,88.4501,1.9485,1.7175,-0.937,1.682,0.3137,0.2694,-0.0443,1.3727,1.7405
0.3678,1.8796,88.4501,1.9827,1.9324,-0.9326,1.8796,88.4501,1.8832,1.6892,-0.8644,1.8796,88.4501,1.8569,1.6501,-0.8536,1.8796
88.4501,1.9354,1.7018,-0.9649,1.8796,88.4501,1.8665,1.6458,-0.8726,1.8796,88.4501,1.9485,1.7175,-0.937,1.8796,88.4501,1.9827
1.9324,-0.9326,1.8796,88.4501,1.8832,1.6892,-0.8644,1.8796,88.4501,1.8569,1.6501,-0.8536,1.8796,88.4501,1.9354,1.7018,-0.9649
1.8796,88.4501,1.8665,1.6458,-0.8726,1.8796,88.4501,1.9485,1.7175,-0.937,1.8796,88.4501,2.5284,2.3568,-1.0116,1.9492,0.3679
0.4169,0.0491,1.4476,1.7908,0.3432,1.905,92.9859,2.9023,2.5528,-1.3644,1.9588,0.3476,0.4051,0.0575,1.4829,1.8954,0.4125
1.905,92.9859,2.3057,2.0569,-1.1034,1.8979,0.3118,0.3673,0.0556,1.47,1.9063,0.4364,1.905,92.9859,2.225,2.0484,-0.9275
1.8852,0.3453,0.4398,0.0946,1.456,1.8687,0.4127,1.905,92.9859,2.3389,2.1645,-1.0125,1.7665,0.3253,0.3985,0.0732,1.4105
1.8477,0.4372,1.905,92.9859,2.61,2.3851,-1.1093,1.8679,0.3735,0.4401,0.0665,1.4478,1.884,0.4362,1.905,92.9859,2.5284
2.3568,-1.0116,1.9492,0.3679,0.4169,0.0491,1.4476,1.7908,0.3432,1.905,92.9859,2.9023,2.5528,-1.3644,1.9588,0.3476,0.4051
0.0575,1.4829,1.8954,0.4125,1.905,92.9859,2.3057,2.0569,-1.1034,1.8979,0.3118,0.3673,0.0556,1.47,1.9063,0.4364,1.905
92.9859,2.225,2.0484,-0.9275,1.8852,0.3453,0.4398,0.0946,1.456,1.8687,0.4127,1.905,92.9859,2.3389,2.1645,-1.0125,1.7665
0.3253,0.3985,0.0732,1.4105,1.8477,0.4372,1.905,92.9859,2.61,2.3851,-1.1093,1.8679,0.3735,0.4401,0.0665,1.4478,1.884
0.4362,1.905,92.9859,1.9705,1.7883,-0.9808,1.472,0.564,0.6309,0.0669,1.4108,1.7887,0.3779,1.8796,99.7898,2.0263,1.8213
-0.9342,1.5554,0.5438,0.6025,0.0587,1.4268,1.7918,0.365,1.8796,99.7898,1.9205,1.7465,-0.8244,1.4017,0.5221,0.604,0.082
1.3748,1.7882,0.4135,1.8796,99.7898,1.9242,1.7455,-0.9416,1.5894,0.55,0.6141,0.0642,1.4061,1.7773,0.3712,1.8796,99.7898
2.0934,1.9705,-1.0291,1.5148,0.4847,0.5435,0.0588,1.3996,1.7754,0.3758,1.8796,99.7898,1.9784,1.8052,-0.8639,1.4055,0.4876
0.5748,0.0871,1.3305,1.7803,0.4498,1.8796,99.7898,1.9705,1.7883,-0.9808,1.8796,99.7898,1.9846,1.7737,-0.9091,1.8796,99.7898
2.0263,1.8213,-0.9342,1.8796,99.7898,1.9205,1.7465,-0.8244,1.8796,99.7898,1.9242,1.7455,-0.9416,1.8796,99.7898,2.0934,1.9705
-1.0291,1.8796,99.7898,1.9784,1.8052,-0.8639,1.8796,99.7898,2.3542,2.0426,-1.1755,2.1274,0.4581,0.4346,-0.0235,1.4368,1.783
0.3462,1.8288,83.9141,2.4317,2.1345,-1.1759,2.1207,0.4317,0.3994,-0.0323,1.434,1.767,0.333,1.8288,83.9141,2.5101,2.1671
-1.2665,2.3876,0.4658,0.4509,-0.0149,1.3974,1.7476,0.3502,1.8288,83.9141,2.3387,2.0582,-1.125,2.179,0.3754,0.3549,-0.0204
1.4979,1.8559,0.358,1.8288,83.9141,2.4003,2.1151,-1.1554,2.1112,0.3526,0.34,-0.0127,1.4521,1.8334,0.3812,1.8288,83.9141
2.4199,2.1352,-1.1533,2.1819,0.3835,0.3776,-0.0059,1.4986,1.8626,0.364,1.8288,83.9141,2.3542,2.0426,-1.1755,2.1274,0.4581
0.4346,-0.0235,1.4368,1.783,0.3462,1.8288,83.9141,2.4317,2.1345,-1.1759,2.1207,0.4317,0.3994,-0.0323,1.434,1.767,0.333
1.8288,83.9141,2.5101,2.1671,-1.2665,2.3876,0.4658,0.4509,-0.0149,1.3974,1.7476,0.3502,1.8288,83.9141,2.3387,2.0582,-1.125
2.179,0.3754,0.3549,-0.0204,1.4979,1.8559,0.358,1.8288,83.9141,2.4003,2.1151,-1.1554,2.1112,0.3526,0.34,-0.0127,1.4521
1.8334,0.3812,1.8288,83.9141,2.4199,2.1352,-1.1533,2.1819,0.3835,0.3776,-0.0059,1.4986,1.8626,0.364,1.8288,83.9141,2.2421
1.9791,-1.0535,1.8902,0.3838,0.3911,0.0073,1.4183,1.6215,0.2032,1.8542,97.5219,2.361,2.075,-1.1907,1.5772,0.2682,0.258
-0.0102,1.2501,1.5605,0.3105,1.8542,97.5219,2.2678,2.0106,-1.0489,1.6754,0.3562,0.3666,0.0104,1.3667,1.6408,0.274,1.8542
97.5219,2.3195,2.0481,-1.0871,1.7985,0.336,0.3418,0.0057,1.4191,1.6724,0.2533,1.8542,97.5219,2.2321,1.9577,-1.0721,1.654
0.339,0.3604,0.0214,1.3545,1.6724,0.3179,1.8542,97.5219,2.1968,1.9491,-1.0223,1.7179,0.3606,0.3834,0.0228,1.3579,1.6365
0.2785,1.8542,97.5219,2.2421,1.9791,-1.0535,1.8902,0.3838,0.3911,0.0073,1.4183,1.6215,0.2032,1.8542,97.5219,2.361,2.075
-1.1907,1.5772,0.2682,0.258,-0.0102,1.2501,1.5605,0.3105,1.8542,97.5219,2.2678,2.0106,-1.0489,1.6754,0.3562,0.3666,0.0104
1.3667,1.6408,0.274,1.8542,97.5219,2.3195,2.0481,-1.0871,1.7985,0.336,0.3418,0.0057,1.4191,1.6724,0.2533,1.8542,97.5219
2.2321,1.9577,-1.0721,1.654,0.339,0.3604,0.0214,1.3545,1.6724,0.3179,1.8542,97.5219,2.1968,1.9491,-1.0223,1.7179,0.3606
0.3834,0.0228,1.3579,1.6365,0.2785,1.8542,97.5219,2.0808,1.8357,-0.9278,1.9829,0.4178,0.4985,0.0807,1.363,1.6396,0.2766
1.9304,102.058,2.5365,2.3425,-0.9337,1.8619,0.4953,0.5862,0.0909,1.3157,1.6207,0.3051,1.9304,102.058,2.1583,1.9136,-0.9765
1.84,0.4918,0.5894,0.0976,1.3164,1.6441,0.3277,1.9304,102.058,2.188,1.9349,-0.9908,1.8092,0.4423,0.5068,0.0645,1.2983
1.6005,0.3022,1.9304,102.058,2.1676,1.9047,-1.0087,1.833,0.4685,0.5473,0.0788,1.3145,1.6133,0.2988,1.9304,102.058,2.1864
1.9549,-0.9106,1.8222,0.4711,0.5507,0.0796,1.3442,1.6455,0.3013,1.9304,102.058,2.0808,1.8357,-0.9278,1.9829,0.4178,0.4985
0.0807,1.363,1.6396,0.2766,1.9304,102.058,2.5365,2.3425,-0.9337,1.8619,0.4953,0.5862,0.0909,1.3157,1.6207,0.3051,1.9304
102.058,2.1583,1.9136,-0.9765,1.84,0.4918,0.5894,0.0976,1.3164,1.6441,0.3277,1.9304,102.058,2.188,1.9349,-0.9908,1.8092
0.4423,0.5068,0.0645,1.2983,1.6005,0.3022,1.9304,102.058,2.1676,1.9047,-1.0087,1.833,0.4685,0.5473,0.0788,1.3145,1.6133
0.2988,1.9304,102.058,2.1864,1.9549,-0.9106,1.8222,0.4711,0.5507,0.0796,1.3442,1.6455,0.3013,1.9304,102.058,2.2112,1.939
-1.106,1.7693,0.5072,0.5064,-0.0008,1.2447,1.5507,0.306,1.8796,83.9141,2.222,1.9378,-1.0964,1.7762,0.4253,0.4318,0.0065
1.3129,1.6735,0.3607,1.8796,83.9141,2.1672,1.9135,-1.0668,1.7714,0.4452,0.4733,0.0281,1.3117,1.6774,0.3657,1.8796,83.9141
2.2783,1.9616,-1.1585,1.7409,0.4417,0.4488,0.0071,1.2979,1.6422,0.3443,1.8796,83.9141,2.4023,2.0583,-1.2426,1.9552,0.4973
0.4963,-0.001,1.2931,1.5915,0.2984,1.8796,83.9141,2.4998,2.2672,-1.3869,1.5571,0.4691,0.48,0.0109,1.2126,1.5706,0.3581
1.8796,83.9141,2.2112,1.939,-1.106,1.7693,0.5072,0.5064,-0.0008,1.2447,1.5507,0.306,1.8796,83.9141,2.222,1.9378,-1.0964
1.7762,0.4253,0.4318,0.0065,1.3129,1.6735,0.3607,1.8796,83.9141,2.1672,1.9135,-1.0668,1.7714,0.4452,0.4733,0.0281,1.3117
1.6774,0.3657,1.8796,83.9141,2.2783,1.9616,-1.1585,1.7409,0.4417,0.4488,0.0071,1.2979,1.6422,0.3443,1.8796,83.9141,2.4023
2.0583,-1.2426,1.9552,0.4973,0.4963,-0.001,1.2931,1.5915,0.2984,1.8796,83.9141,2.4998,2.2672,-1.3869,1.5571,0.4691,0.48
0.0109,1.2126,1.5706,0.3581,1.8796,83.9141,2.9625,2.6736,-1.3415,1.8542,88.4501,3.4285,3.1107,-1.531,1.8542,88.4501,3.583
3.3472,-1.4354,1.8542,88.4501,2.134,1.9028,-1.0692,1.8542,88.4501,2.9996,2.8927,-1.215,1.8542,88.4501,2.4273,2.1869,-1.354
1.8542,88.4501,2.2136,1.9759,-1.073,1.8542,88.4501,2.9625,2.6736,-1.3415,1.8542,88.4501,3.4285,3.1107,-1.531,1.8542,88.4501
3.583,3.3472,-1.4354,1.8542,88.4501,2.134,1.9028,-1.0692,1.8542,88.4501,2.9996,2.8927,-1.215,1.8542,88.4501,2.4273,2.1869
-1.354,1.8542,88.4501,2.2136,1.9759,-1.073,1.8542,88.4501,2.0587,1.9017,-0.7824,2.0249,0.5465,0.5181,-0.0284,1.3508,1.5821
0.2313,1.8034,73.4816,2.0346,1.8514,-0.8291,1.7348,0.5359,0.4954,-0.0404,1.3323,1.5583,0.226,1.8034,73.4816,2.1292,1.9451
-0.8638,1.7002,0.5717,0.555,-0.0167,1.3427,1.5567,0.214,1.8034,73.4816,2.0263,1.8518,-0.8191,1.7014,0.5138,0.4758,-0.0381
1.413,1.6208,0.2078,1.8034,73.4816,2.1226,1.9666,-0.8256,1.5981,0.5413,0.5069,-0.0344,1.3862,1.625,0.2388,1.8034,73.4816
2.0355,1.9638,-0.8461,1.712,0.5504,0.5147,-0.0357,1.3814,1.6024,0.2209,1.8034,73.4816,2.1547,1.9592,-0.8951,1.8657,0.5212
0.4935,-0.0277,1.37,1.5895,0.2195,1.8034,73.4816,2.0587,1.9017,-0.7824,2.0249,0.5465,0.5181,-0.0284,1.3508,1.5821,0.2313
1.8034,73.4816,2.0346,1.8514,-0.8291,1.7348,0.5359,0.4954,-0.0404,1.3323,1.5583,0.226,1.8034,73.4816,2.1292,1.9451,-0.8638
1.7002,0.5717,0.555,-0.0167,1.3427,1.5567,0.214,1.8034,73.4816,2.0263,1.8518,-0.8191,1.7014,0.5138,0.4758,-0.0381,1.413
1.6208,0.2078,1.8034,73.4816,2.1226,1.9666,-0.8256,1.5981,0.5413,0.5069,-0.0344,1.3862,1.625,0.2388,1.8034,73.4816,2.0355
1.9638,-0.8461,1.712,0.5504,0.5147,-0.0357,1.3814,1.6024,0.2209,1.8034,73.4816,2.1547,1.9592,-0.8951,1.8657,0.5212,0.4935
-0.0277,1.37,1.5895,0.2195,1.8034,73.4816,2.8945,2.7987,-1.0309,2.1994,0.5728,0.6582,0.0855,1.4472,1.6977,0.2505,1.8288
90.718,2.7352,2.5964,-1.1855,2.4057,0.6361,0.7308,0.0947,1.4383,1.7133,0.275,1.8288,90.718,2.7491,2.6873,-0.86,1.9594
0.5923,0.686,0.0937,1.4441,1.6728,0.2287,1.8288,90.718,2.348,2.243,-0.8704,1.9117,0.5667,0.6573,0.0906,1.4247,1.7123
0.2877,1.8288,90.718,3.1347,3.0707,-0.8396,1.9493,0.6167,0.7024,0.0857,1.4371,1.6566,0.2196,1.8288,90.718,2.8945,2.7987
-1.0309,2.1994,0.5728,0.6582,0.0855,1.4472,1.6977,0.2505,1.8288,90.718,2.7352,2.5964,-1.1855,2.4057,0.6361,0.7308,0.0947
1.4383,1.7133,0.275,1.8288,90.718,2.7491,2.6873,-0.86,1.9594,0.5923,0.686,0.0937,1.4441,1.6728,0.2287,1.8288,90.718
2.348,2.243,-0.8704,1.9117,0.5667,0.6573,0.0906,1.4247,1.7123,0.2877,1.8288,90.718,3.1347,3.0707,-0.8396,1.9493,0.6167
0.7024,0.0857,1.4371,1.6566,0.2196,1.8288,90.718,2.012,1.8868,-0.9112,1.6639,0.3645,0.3515,-0.013,1.3343,1.5565,0.2222
1.778,80.739,2.2937,2.0527,-1.2061,1.7098,0.3672,0.3627,-0.0045,1.4955,1.7583,0.2628,1.778,80.739,2.0577,1.9269,-0.9869
1.6034,0.3443,0.3418,-0.0026,1.4545,1.6931,0.2386,1.778,80.739,0.3119,0.2995,-0.0124,1.5397,1.786,0.2462,1.778,80.739
0.3851,0.3827,-0.0023,1.3873,1.6538,0.2666,1.778,80.739,0.3501,0.3386,-0.0115,1.481,1.7182,0.2372,1.778,80.739,0.3266
0.3149,-0.0117,1.4908,1.7625,0.2717,1.778,80.739,2.012,1.8868,-0.9112,1.6639,0.3645,0.3515,-0.013,1.3343,1.5565,0.2222
1.778,80.739,2.2937,2.0527,-1.2061,1.7098,0.3672,0.3627,-0.0045,1.4955,1.7583,0.2628,1.778,80.739,2.0577,1.9269,-0.9869
1.6034,0.3443,0.3418,-0.0026,1.4545,1.6931,0.2386,1.778,80.739,0.3119,0.2995,-0.0124,1.5397,1.786,0.2462,1.778,80.739
0.3851,0.3827,-0.0023,1.3873,1.6538,0.2666,1.778,80.739,0.3501,0.3386,-0.0115,1.481,1.7182,0.2372,1.778,80.739,0.3266
0.3149,-0.0117,1.4908,1.7625,0.2717,1.778,80.739,2.6837,2.4558,-1.0814,2.4741,0.3534,0.3571,0.0037,1.4526,1.6068,0.1542
1.651,68.0385,2.6674,2.4251,-1.1226,2.5427,0.4015,0.4056,0.0041,1.431,1.5934,0.1624,1.651,68.0385,2.5741,2.3587,-1.0727
2.3634,0.4158,0.4273,0.0115,1.3556,1.5406,0.185,1.651,68.0385,0.4645,0.4772,0.0126,1.38,1.5409,0.1609,1.651,68.0385
0.3609,0.3699,0.009,1.4025,1.5417,0.1392,1.651,68.0385,0.444,0.4599,0.0159,1.3591,1.506,0.1469,1.651,68.0385,2.6837
2.4558,-1.0814,2.4741,0.3534,0.3571,0.0037,1.4526,1.6068,0.1542,1.651,68.0385,2.6674,2.4251,-1.1226,2.5427,0.4015,0.4056
0.0041,1.431,1.5934,0.1624,1.651,68.0385,2.5741,2.3587,-1.0727,2.3634,0.4158,0.4273,0.0115,1.3556,1.5406,0.185,1.651
68.0385,0.4645,0.4772,0.0126,1.38,1.5409,0.1609,1.651,68.0385,0.3609,0.3699,0.009,1.4025,1.5417,0.1392,1.651,68.0385
0.444,0.4599,0.0159,1.3591,1.506,0.1469,1.651,68.0385,2.6943,2.3382,-1.3408,2.5454,0.2435,0.2572,0.0136,1.1549,1.5555
0.4007,1.8288,83.9141,2.7714,2.3802,-1.4307,2.6345,0.2861,0.2968,0.0107,1.1367,1.5398,0.4031,1.8288,83.9141,0,0
0,0,0.2649,0.2602,-0.0046,1.1862,1.587,0.4008,1.8288,83.9141,2.6279,2.3142,-1.2421,2.3958,0.3401,0.3489,0.0088
1.214,1.5959,0.3819,1.8288,83.9141,2.819,2.4167,-1.4558,2.6583,0.2848,0.2896,0.0048,1.168,1.5583,0.3902,1.8288,83.9141
2.8291,2.4481,-1.418,2.7286,0.2919,0.2924,0.0004,1.1865,1.572,0.3855,1.8288,83.9141,2.6943,2.3382,-1.3408,2.5454,0.2435
0.2572,0.0136,1.1549,1.5555,0.4007,1.8288,83.9141,2.7714,2.3802,-1.4307,2.6345,0.2861,0.2968,0.0107,1.1367,1.5398,0.4031
1.8288,83.9141,0,0,0,0,0.2649,0.2602,-0.0046,1.1862,1.587,0.4008,1.8288,83.9141,2.6279,2.3142,-1.2421
2.3958,0.3401,0.3489,0.0088,1.214,1.5959,0.3819,1.8288,83.9141,2.819,2.4167,-1.4558,2.6583,0.2848,0.2896,0.0048,1.168
1.5583,0.3902,1.8288,83.9141,2.8291,2.4481,-1.418,2.7286,0.2919,0.2924,0.0004,1.1865,1.572,0.3855,1.8288,83.9141,1.9913
1.7634,1.778,79.3783,2.0511,1.8418,1.778,79.3783,2.0816,1.8653,1.778,79.3783,2.0313,1.8282,1.778,79.3783,2.1971,1.9626
1.778,79.3783,2.1048,1.9015,1.778,79.3783,1.778,79.3783,1.778,79.3783,1.9913,1.7634,1.778,79.3783,2.0511,1.8418,1.778
79.3783,2.0816,1.8653,1.778,79.3783,2.0313,1.8282,1.778,79.3783,2.1971,1.9626,1.778,79.3783,2.1048,1.9015,1.778,79.3783
1.778,79.3783,1.778,79.3783,2.3434,2.0717,-1.1446,2.3016,0.5705,0.5911,0.0205,1.3334,1.6576,0.3242,1.8288,83.9141,2.2855
2.0474,-1.108,2.2732,0.6287,0.6476,0.0189,1.3197,1.6442,0.3245,1.8288,83.9141,2.332,2.0679,-1.0766,2.1313,0.5961,0.6214
0.0253,1.2755,1.6328,0.3573,1.8288,83.9141,2.3688,2.0869,-1.1808,2.3688,0.5837,0.6006,0.0169,1.3057,1.6332,0.3274,1.8288
83.9141,0.5876,0.5992,0.0116,1.3126,1.6334,0.3207,1.8288,83.9141,0.5568,0.5829,0.026,1.2723,1.6549,0.3826,1.8288,83.9141
0.6453,0.6729,0.0276,1.3041,1.6443,0.3402,1.8288,83.9141,2.3434,2.0717,-1.1446,2.3016,0.5705,0.5911,0.0205,1.3334,1.6576
0.3242,1.8288,83.9141,2.2855,2.0474,-1.108,2.2732,0.6287,0.6476,0.0189,1.3197,1.6442,0.3245,1.8288,83.9141,2.332,2.0679
-1.0766,2.1313,0.5961,0.6214,0.0253,1.2755,1.6328,0.3573,1.8288,83.9141,2.3688,2.0869,-1.1808,2.3688,0.5837,0.6006,0.0169
1.3057,1.6332,0.3274,1.8288,83.9141,0.5876,0.5992,0.0116,1.3126,1.6334,0.3207,1.8288,83.9141,0.5568,0.5829,0.026,1.2723
1.6549,0.3826,1.8288,83.9141,0.6453,0.6729,0.0276,1.3041,1.6443,0.3402,1.8288,83.9141,2.4849,2.4539,-0.9381,1.7297,0.714
0.7805,0.0665,1.3395,1.6555,0.316,1.8288,83.9141,2.4103,2.3871,-0.9512,1.8454,0.7311,0.8038,0.0727,1.3466,1.6663,0.3197
1.8288,83.9141,2.2103,2.173,-0.9822,1.8468,0.6473,0.7141,0.0668,1.2721,1.6502,0.3781,1.8288,83.9141,3.4525,3.4273,-1.007
1.7941,0.684,0.7156,0.0316,1.3654,1.6332,0.2678,1.8288,83.9141,0.635,0.6695,0.0345,1.3508,1.6501,0.2993,1.8288,83.9141
0.7476,0.804,0.0564,1.3761,1.6737,0.2975,1.8288,83.9141,0.6838,0.7266,0.0428,1.3818,1.6679,0.2861,1.8288,83.9141,2.4849
2.4539,-0.9381,1.7297,0.714,0.7805,0.0665,1.3395,1.6555,0.316,1.8288,83.9141,2.4103,2.3871,-0.9512,1.8454,0.7311,0.8038
0.0727,1.3466,1.6663,0.3197,1.8288,83.9141,2.2103,2.173,-0.9822,1.8468,0.6473,0.7141,0.0668,1.2721,1.6502,0.3781,1.8288
83.9141,3.4525,3.4273,-1.007,1.7941,0.684,0.7156,0.0316,1.3654,1.6332,0.2678,1.8288,83.9141,0.635,0.6695,0.0345,1.3508
1.6501,0.2993,1.8288,83.9141,0.7476,0.804,0.0564,1.3761,1.6737,0.2975,1.8288,83.9141,0.6838,0.7266,0.0428,1.3818,1.6679
0.2861,1.8288,83.9141,2.5541,2.3502,1.9304,103.419,2.2501,2.0586,1.9304,103.419,2.6055,2.4551,1.9304,103.419,2.3144,2.2573
1.9304,103.419,2.208,2.1344,1.9304,103.419,1.9167,1.7282,1.9304,103.419,2.5541,2.3502,1.9304,103.419,2.2501,2.0586,1.9304
103.419,2.6055,2.4551,1.9304,103.419,2.3144,2.2573,1.9304,103.419,2.208,2.1344,1.9304,103.419,1.9167,1.7282,1.9304,103.419
3.3367,2.8906,1.9304,51.2557,3.5513,3.0941,1.9304,51.2557,3.319,2.902,1.9304,51.2557,3.5884,3.062,1.9304,51.2557,1.9304
51.2557,1.9304,51.2557,1.9304,51.2557,3.3367,2.8906,1.9304,51.2557,3.5513,3.0941,1.9304,51.2557,3.319,2.902,1.9304,51.2557
3.5884,3.062,1.9304,51.2557,1.9304,51.2557,1.9304,51.2557,1.9304,51.2557,2.4301,2.2377,-0.998,2.3714,0.6339,0.7155,0.0816
1.6207,1.8956,0.2749,1.905,81.6462,2.963,2.8072,-1.0669,2.3327,0.6588,0.739,0.0802,1.6794,1.9227,0.2433,1.905,81.6462
3.1198,2.9939,-1.1261,2.3133,0.6238,0.6863,0.0625,1.7157,1.959,0.2433,1.905,81.6462,2.7861,2.6983,-1.091,1.5439,0.6449
0.7613,0.1164,1.5791,1.9549,0.3758,1.905,81.6462,2.466,2.3556,-1.0215,2.3611,0.6671,0.748,0.0809,1.6358,1.9096,0.2739
1.905,81.6462,3.1506,2.9443,-1.2082,2.4552,0.7024,0.7819,0.0795,1.7096,1.9828,0.2732,1.905,81.6462,2.4846,2.2921,-1.0039
2.2842,0.6279,0.7236,0.0958,1.562,1.8468,0.2849,1.905,81.6462,2.5317,2.3991,-1.0897,2.3823,0.6644,0.745,0.0806,1.6335
1.9168,0.2833,1.905,81.6462,2.4301,2.2377,-0.998,2.3714,0.6339,0.7155,0.0816,1.6207,1.8956,0.2749,1.905,81.6462,2.963
2.8072,-1.0669,2.3327,0.6588,0.739,0.0802,1.6794,1.9227,0.2433,1.905,81.6462,3.1198,2.9939,-1.1261,2.3133,0.6238,0.6863
0.0625,1.7157,1.959,0.2433,1.905,81.6462,2.7861,2.6983,-1.091,1.5439,0.6449,0.7613,0.1164,1.5791,1.9549,0.3758,1.905
81.6462,2.466,2.3556,-1.0215,2.3611,0.6671,0.748,0.0809,1.6358,1.9096,0.2739,1.905,81.6462,3.1506,2.9443,-1.2082,2.4552
0.7024,0.7819,0.0795,1.7096,1.9828,0.2732,1.905,81.6462,2.4846,2.2921,-1.0039,2.2842,0.6279,0.7236,0.0958,1.562,1.8468
0.2849,1.905,81.6462,2.5317,2.3991,-1.0897,2.3823,0.6644,0.745,0.0806,1.6335,1.9168,0.2833,1.905,81.6462,2.4138,2.2739
1.8542,83.9141,2.1817,1.9629,1.8542,83.9141,2.1097,1.9246,1.8542,83.9141,2.136,1.9213,1.8542,83.9141,2.0802,1.8812,1.8542
